districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,954,3492,27.31958762886598,4162,19310,21.553599171413776,402.94025335831157,1873.8301855182842,21.50356294142321
Ciutat_Vella,132,517,25.53191489361702,295,1447,20.38700760193504,30.081359430438322,109.24794119097878,27.534944002150507
Eixample,117,140,83.57142857142857,1098,2159,50.8568781843446,111.18371549173143,207.55438362316366,53.56847374209013
Sants_Montjuic,90,490,18.367346938775512,273,2907,9.39112487100103,25.306346826085225,284.6973812855034,8.888858306956898
Les_Corts,87,231,37.66233766233766,322,1227,26.24286878565607,33.32552294446044,117.14190588320041,28.44884816684524
Sarria_Sant_Gervasi,175,548,31.934306569343068,661,2654,24.905802562170308,58.274672184483826,286.6812608650586,20.327339153120935
Gracia,239,337,70.91988130563797,895,1288,69.48757763975155,70.1409229271199,108.13260029331913,64.86565821672328
Horta_Guinardo,68,444,15.315315315315313,229,2233,10.25526197939991,22.491949283166974,228.96481789601998,9.823321106643233
Nou_Barris,38,336,11.30952380952381,140,1603,8.73362445414847,19.91027326607996,162.43614420741625,12.257292466051364
Sant_Andreu,84,308,27.27272727272727,251,1543,16.26701231367466,27.57513709921967,142.16588776340268,19.396451239492244
Sant_Marti,122,342,35.67251461988304,518,2505,20.67864271457086,57.17394788082208,242.12624872171415,23.613279511274506
