districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,1497,3492,42.86941580756014,6508,19310,33.7027446918695,616.3523148385327,1873.8301855182842,32.89264521416893
Ciutat_Vella,164,517,31.721470019342355,340,1447,23.49689011748445,30.633678666238158,109.24794119097878,28.040508894063947
Eixample,109,140,77.85714285714286,1338,2159,61.9731357109773,132.81869824949987,207.55438362316366,63.99223949451527
Sants_Montjuic,136,490,27.755102040816325,432,2907,14.860681114551083,38.04458867928248,284.6973812855034,13.363167763433054
Les_Corts,82,231,35.4978354978355,295,1227,24.04237978810106,30.92617807088254,117.14190588320041,26.400610300568562
Sarria_Sant_Gervasi,246,548,44.89051094890511,824,2654,31.047475508666167,73.9393960706792,286.6812608650586,25.791499537698282
Gracia,288,337,85.45994065281899,1032,1288,80.12422360248446,85.44843729663961,108.13260029331913,79.0219018731199
Horta_Guinardo,293,444,65.990990990991,1045,2233,46.79802955665024,101.89465399656763,228.96481789601998,44.50231914793178
Nou_Barris,102,336,30.357142857142854,340,1603,21.210230817217717,32.883387248348185,162.43614420741625,20.243885625824188
Sant_Andreu,121,308,39.285714285714285,481,1543,31.17303953337654,47.41224458475465,142.16588776340268,33.34994444212928
Sant_Marti,163,342,47.66081871345029,955,2505,38.12375249500998,94.36779917747756,242.12624872171415,38.9746257069131
