districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,1441,3573,40.330254687937305,5886,19310,30.481615743138267,527.3232272097458,1873.8301855182842,28.141462939657636
Ciutat_Vella,301,549,54.826958105646625,659,1447,45.54250172771251,50.55682734614921,109.24794119097878,46.27714426010984
Eixample,131,149,87.91946308724832,1556,2159,72.07040296433534,140.3303050022792,207.55438362316366,67.61134241185833
Sants_Montjuic,127,498,25.502008032128515,425,2907,14.619883040935672,35.4552138489031,284.6973812855034,12.453649446584654
Les_Corts,77,234,32.9059829059829,239,1227,19.47840260798696,21.00850947690313,117.14190588320041,17.93423909104761
Sarria_Sant_Gervasi,143,558,25.627240143369175,474,2654,17.85983421250942,42.3340040163863,286.6812608650586,14.76692403564982
Gracia,302,347,87.03170028818444,1135,1288,88.12111801242236,91.74545164534345,108.13260029331913,84.8453208343052
Horta_Guinardo,251,460,54.565217391304344,917,2233,41.06583072100313,85.3868676348269,228.96481789601998,37.29257115545311
Nou_Barris,64,340,18.823529411764707,242,1603,15.096693699313787,20.341022298856522,162.43614420741625,12.52247299891758
Sant_Andreu,92,317,29.02208201892745,338,1543,21.90537913156189,29.5145012403927,142.16588776340268,20.760606995618907
Sant_Marti,149,346,43.0635838150289,685,2505,27.345309381237527,66.20159828654452,242.12624872171415,27.341768451809944
