districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,393,3492,11.254295532646049,1336,19310,6.9186949766960115,129.56138122358186,1873.8301855182842,6.9142541423915835
Ciutat_Vella,68,517,13.152804642166343,140,1447,9.675190048375951,15.750051002235903,109.24794119097878,14.416794340044254
Eixample,53,140,37.857142857142854,360,2159,16.67438628994905,37.12522783146775,207.55438362316366,17.886988067123852
Sants_Montjuic,36,490,7.346938775510205,116,2907,3.990368077055383,10.991482631187344,284.6973812855034,3.860760004731038
Les_Corts,9,231,3.896103896103896,28,1227,2.28198859005705,2.7392948689861667,117.14190588320041,2.3384414384698986
Sarria_Sant_Gervasi,43,548,7.846715328467154,127,2654,4.785229841748304,11.066503835898214,286.6812608650586,3.860211791487563
Gracia,141,337,41.839762611275965,398,1288,30.900621118012424,32.80505216230516,108.13260029331913,30.33780013919816
Horta_Guinardo,111,444,25.0,341,2233,15.270935960591133,33.03445204426419,228.96481789601998,14.427741496628604
Nou_Barris,13,336,3.869047619047619,46,1603,2.8696194635059262,3.6268543401997704,162.43614420741625,2.232787756626755
Sant_Andreu,17,308,5.51948051948052,60,1543,3.888528839922229,5.378012517136259,142.16588776340268,3.7829134694298334
Sant_Marti,30,342,8.771929824561402,136,2505,5.429141716566866,14.949518885435683,242.12624872171415,6.174266096451935
