districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,762,3492,21.8213058419244,2936,19310,15.204557224236147,282.9978362151996,1873.8301855182842,15.102640484838009
Ciutat_Vella,127,517,24.564796905222437,250,1447,17.277125086385624,23.307912727982345,109.24794119097878,21.334875947215572
Eixample,86,140,61.42857142857143,715,2159,33.117183881426584,72.28532970523493,207.55438362316366,34.82717562664269
Sants_Montjuic,59,490,12.040816326530612,208,2907,7.15514275885793,20.109159616021184,284.6973812855034,7.0633454811637675
Les_Corts,22,231,9.523809523809524,84,1227,6.845965770171149,9.56174397499923,117.14190588320041,8.162530652807572
Sarria_Sant_Gervasi,86,548,15.693430656934307,247,2654,9.306706857573474,23.04125631937434,286.6812608650586,8.037238377509405
Gracia,215,337,63.798219584569736,737,1288,57.22049689440993,60.29458191422139,108.13260029331913,55.759855724052755
Horta_Guinardo,165,444,37.16216216216216,554,2233,24.809673085535156,52.89149860710829,228.96481789601998,23.1002732616886
Nou_Barris,58,336,17.261904761904763,192,1603,11.977542108546475,16.22429222911803,162.43614420741625,9.988104746195575
Sant_Andreu,47,308,15.259740259740258,173,1543,11.21192482177576,18.19971977921728,142.16588776340268,12.801748763744136
Sant_Marti,78,342,22.807017543859647,334,2505,13.333333333333334,38.10469932976161,242.12624872171415,15.737533427677617
