districts,mapped streets,total streets,percentage street,mapped segments,total segments,percentage segments,mapped kms,total street length,percentage km
Barcelona,1222,3492,34.9942726231386,5056,19310,26.183324702226823,484.91909011675386,1873.8301855182842,25.878497094582226
Ciutat_Vella,148,517,28.62669245647969,301,1447,20.801658604008296,27.559555842262114,109.24794119097878,25.22661346458203
Eixample,106,140,75.71428571428571,1155,2159,53.49698934691987,115.04939449563912,207.55438362316366,55.430963435840084
Sants_Montjuic,108,490,22.040816326530614,338,2907,11.627106983144134,30.408726810236143,284.6973812855034,10.68107007972136
Les_Corts,29,231,12.554112554112553,101,1227,8.231458842705788,11.637002252923837,117.14190588320041,9.934106983479365
Sarria_Sant_Gervasi,124,548,22.62773722627737,363,2654,13.677467972871138,34.20779573113186,286.6812608650586,11.93234452363928
Gracia,273,337,81.00890207715133,969,1288,75.23291925465838,80.70697758286823,108.13260029331913,74.63704503909413
Horta_Guinardo,290,444,65.31531531531532,1004,2233,44.96193461710703,98.40222731230936,228.96481789601998,42.977007654074114
Nou_Barris,102,336,30.357142857142854,340,1603,21.210230817217717,32.883387248348185,162.43614420741625,20.243885625824188
Sant_Andreu,114,308,37.01298701298701,434,1543,28.12702527543746,42.64622774808445,142.16588776340268,29.997510949362027
Sant_Marti,122,342,35.67251461988304,615,2505,24.550898203592812,63.15491756169958,242.12624872171415,26.083465917107638
